sp,x,y,CV_TEMP,DRAINAGE_DENS,DS_AVGRIPTRECOV,DS_AVGSLOPE,DS_MINCOLDP_TEMP,MAXWARMP_TEMP,MEAN_MRVBF,NONATVEG,SLOPE_PERCENT,TOTLENGTH_UCA,TRECOV,UC_CV_PPT,UC_RIP_TRECOV,UC_ROAD_DENS,UC_SOLDEPTH,UC_TWI,UCWARMQT_PPT,US_MAXSLOPE,RIV
bg,10141,10141,1.67,1.5399,0.4492,0.045,2.9759,29.3263,2.2947,0.5134,1.1964,0.7262,0.3349,20.1442,0.1011,2.8696,0.9,10.6067,96.1671,6.2708,3
bg,10142,10142,1.65,1.8965,0.7718,0.3801,1.9423,27.2719,0.08,0,8.0743,3.548,1,34.0654,1,0,1.2,8.1112,196.7126,69.4072,4
bg,10143,10143,1.57,1.3601,0.6827,0.1794,2.9758,25.746,0.0515,0,13.0777,0.6811,1,30.2788,1,2.5707,0.9,8.4634,126.2404,21.8394,2
bg,10144,10144,1.8196,1.1209,0.277,0.1686,1.3603,28.319,0.0891,0.0226,2.9354,0.139,0.9775,23.2839,1,3.1521,1.2,8.9124,172.9839,10.3847,4
bg,10145,10145,1.49,1.7069,0.7134,0.0822,3.013,26.6337,1.7031,0.1179,1.3137,8.4319,0.7643,27.2729,0.9928,0.5042,0.9,9.3639,131.808,19.5581,2
bg,10146,10146,1.8,1.9748,0.3153,0.1931,1.2557,28.145,1.9147,0,4.5312,2.2979,1,18.153,1,0.608,1.2,9.6965,176.6858,163.434,4
bg,10147,10147,1.7629,1.6884,0.2798,0.314,1.3444,25.5924,0.0093,0,18.5983,0.7287,1,27.9231,1,0,1.2,7.9273,199,27.009,4
bg,10148,10148,1.85,2.1813,0.3328,0.9355,1.9444,28.9753,0.9472,0.4353,2.206,2.7676,0.2588,27.9874,0.2488,1.2942,0.9,9.499,148.7188,8.1011,4
bg,10149,10149,1.7729,1.8333,0.399,0.8158,1.8934,27.1618,0.0144,0,18.4273,0.7781,1,34.7663,1,0,0.9,7.8745,202.5363,38.7361,4
bg,10150,10150,1.6797,1.6018,0.7144,0.665,1.5943,26.6101,0.0291,0,16.5354,1.2539,1,35.767,1,1.2186,1.2,8.2,219.6392,34.4353,4
bg,10151,10151,1.6,0.8903,0.0085,0.7782,2.967,29.6787,3.0363,0.7438,0.9054,1.2264,0.2494,28.1635,0,0,1,12.4057,72.8455,1.0051,2
bg,10152,10152,1.71,1.6336,0.7246,0.5017,2.3067,27.2719,1.2748,0.6656,1.744,7.6922,0.1907,33.1453,0.1862,1.8826,0.9,10.9413,151.0437,4.276,1
bg,10153,10153,1.6127,2.4003,0.8021,0.4011,1.8039,25.6444,0.1426,0,14.6644,0.3956,1,32,1,0,1.2,7.9961,195.9126,59.3638,4
bg,10154,10154,1.6312,1.3111,0.3319,0.0792,2.479,28.6552,1.0785,0.8323,2.1677,0.8633,0.0498,21.0176,0,0.1347,0.9,10.2647,121.8475,2.7149,1
bg,10155,10155,1.6697,2.1444,0.5583,0.2395,2.3381,24.5991,0.0765,0,14.8803,0.8766,1,33.2808,0.9799,0.8418,1.2,9.4965,199.0176,15.1824,1
bg,10156,10156,1.69,1.4679,0.4181,0.0555,3.0134,29.0925,1.0961,0.4086,1.9331,2.4268,0.3871,25.4024,0.8349,3.3125,0.9,9.8357,98.5301,5.5241,3
bg,10157,10157,1.89,8.2718,0.4911,0.041,2.4032,31.1,6.9533,0.0881,0.2109,0.7511,0.1453,18,0.0682,2.4591,1.1,12.8783,114,8.1316,1
bg,10158,10158,1.8344,3.487,0.2213,0.1734,1.4802,28.0559,0.0512,0,18.3382,0.6611,1,24.5464,1,0.579,0.9,8.4784,175.5949,18.3382,4
bg,10159,10159,1.6706,2.3048,0.3389,0.249,1.2643,26.4949,0.5273,0,7.0958,0.437,0.9979,26,1,3.4904,1.2,10.1066,180.0949,32.4651,4
bg,10160,10160,1.76,2.0139,0.5308,0.0549,2.4103,30.1699,2.4309,0.9594,1.1699,2.5633,0.025,28.4362,0.1484,2.1159,0.9,10.8623,151.0512,3.2619,1
bg,10161,10161,1.5925,1.809,0.4178,0.2621,2.4251,22.85,0.0028,0,34.2961,0.4646,1,32.6012,1,0,1.2,7.9034,207.4984,34.2961,1
bg,10162,10162,1.72,1.6396,0.7436,0.1003,2.9605,29.1387,0.7581,0.0303,1.8413,0.7136,0.1379,24.3051,0.0446,0,0.9,9.8823,93.4467,1.8413,2
bg,10163,10163,1.5131,1.6909,0.4056,0.2542,2.4973,22.2122,0.0203,0,22.333,0.5046,1,35.13,1,3.2672,1.2,8.2691,226.0858,22.333,1
bg,10164,10164,1.4895,2.5436,0.7124,0.0988,3.0263,26.6642,1.3906,0.1383,2.4047,3.0899,0.7036,25.5291,0.9974,5.8186,0.9,10.1166,112.8238,3.5848,2
bg,10165,10165,1.8004,2.1957,0.5182,0.0466,2.4133,30.4418,4.8663,0.8674,0.398,1.6424,0.1049,24.7834,0.0835,1.4136,0.8985,13.4999,136.2834,7.0465,1
bg,10166,10166,1.73,1.6904,0.5796,0.201,2.4891,29.5,4.9836,0,0.6905,132.6791,1,21.7576,0.3826,1.4432,0.9784,10.6043,109.6065,6.5268,3
bg,10167,10167,1.81,0.9438,0.0223,0.0131,2.4,30.7,8.4997,0.8299,0.0197,12.2788,0.026,17,0.0954,0.6624,1.2,14.7476,83.0001,0.2005,3
bg,10168,10168,1.7508,3.9117,0.2227,0.0853,2.3583,29.7705,2.254,0.1812,1.7666,0.4663,0.2652,18.1007,0.25,0.9033,1,10.9713,106.8758,3.0053,1
bg,10169,10169,1.5187,1.943,0.4252,0.1788,2.4054,25.2624,0.0146,0,1.7787,61.0356,1,31.7913,1,0.5633,1.2,8.1966,223.0558,55.4156,1
bg,10170,10170,1.6816,2.0537,0.5432,0.5513,1.509,23.6174,0.0346,0,15.2558,0.9874,1,30.0291,1,0.9209,1.2,8.4313,221.2629,21.9343,4
bg,10171,10171,1.79,0.4577,0.0047,0.004,2.4923,30.2409,5.3191,0.8682,0.0014,6.9051,0,19,0,1.8171,1.2,15.6544,87.2782,2.8275,3
bg,10172,10172,1.6847,1.3913,0.636,0.2934,2.391,25.2099,0.2809,0,9.3276,0.5821,1,31.3891,1,0,1.4,9.4094,188.0832,10.4991,1
bg,10173,10173,1.63,1.985,0.5012,0.378,0.8722,20.985,0.8,0,2.1239,11.566,1,21.1707,1,0.5125,1.2,9.1768,299.2486,21.7333,4
bg,10174,10174,1.7982,1.646,0.3447,0.1425,1.8518,29.4915,1.098,0.5619,1.2968,1.0791,0.4296,29.4478,0.0508,2.5608,0.9,9.7591,177.158,16.0201,4
bg,10175,10175,1.64,1.5261,0.686,0.0996,2.9892,28.4632,1.8229,0.5795,1.1587,4.0748,0.1889,30.1988,0.1714,0.5991,0.9,10.2003,96.1572,2.6203,2
bg,10176,10176,1.7313,1.976,0.3761,0.2465,1.1096,25.9866,0.149,0,1.5967,283.8166,1,19.6931,0.9999,0.4172,1.2,8.7569,249.8397,58.5836,4
bg,10177,10177,1.6416,2.0671,0.3937,0.4846,1.0726,18.5858,0.1418,0,13.196,2.1349,1,23.0356,1,0,1.2,8.9508,384.0031,33.3339,4
bg,10178,10178,1.7715,3.1432,0.3943,0.1374,1.6738,28.6423,0.122,0.5946,0.0042,1.0033,0.3604,30.4173,0.6666,2.6188,0.9,8.4376,189.4549,73.3034,4
bg,10179,10179,1.8507,2.7709,0.203,0.1677,1.5232,28.4782,0.0205,0.8898,14.1318,0.5231,0.1102,21.6292,0,0.222,0.9,8.7915,173.6017,18.8687,4
bg,10180,10180,1.8357,2.1581,0.2293,0.1689,1.4601,28.6093,0.3763,0.3256,6.8617,2.9247,0.6513,29,0.6618,0.5231,0.9,8.4788,181.5475,39.6802,4
bg,10181,10181,1.7981,0.0414,0.4722,0.0161,3.1907,30.8,8.726,0.7588,0.2302,0.0596,0.0347,18,0,1.5561,1.3,16.0395,77.1256,82.6981,3
bg,10182,10182,1.7909,2.1732,0.5183,0.0569,2.4098,30.3297,0.9868,0.5902,1.301,5.4981,0.2855,26.0006,0.1763,0,0.9,9.8384,143.4243,3.807,1
bg,10183,10183,1.75,2.9771,0.6268,0.0567,2.4794,29.8792,4.6797,0.9522,0.1752,34.5142,0.0478,30.6434,0.333,1.6656,0.9666,11.0039,141.2889,12.9382,1
bg,10184,10184,1.49,1.9742,0.4176,0.1845,2.628,24.0994,0.0221,0.0086,15.8263,1.1932,0.9915,32.8518,0.9848,0.814,1.2,8.7459,225.6479,30.3319,1
bg,10185,10185,1.8245,1.3473,0.3989,0.4424,2.0029,29.0791,0.0411,0.3003,11.0172,0.6963,0.5844,29.3615,0.4405,0,0.9,8.2506,168.5735,11.3472,4
bg,10186,10186,1.54,1.6208,0.3832,0.2881,0.9531,23.8398,0.3806,0.8796,4.7954,1.1864,0.037,13.994,0.0686,0.1346,0.9134,9.4291,174.2262,16.0203,4
bg,10187,10187,1.67,2.2439,0.5653,0.1608,2.4078,25.8789,0.0245,0,19.4836,2.742,0.9991,31.7473,1,1.3441,1.2007,8.8636,191.2881,41.6187,1
bg,10188,10188,1.6,1.5524,0.5206,0.1723,2.8491,26.611,0.8021,0.1949,3.7873,0.7129,0.2457,29.2944,0.3275,1.5638,0.9,9.2472,122.0932,5.7474,3
bg,10189,10189,0,0.3931,0.7919,0.016,2.3424,0,0,0,0.127,1.3331,0,16.1885,0.9961,2.0075,1.2,16.3836,98.2021,0.127,1
bg,10190,10190,1.58,1.9584,0.3796,0.143,2.5388,27.0664,0.1452,0,1.0733,41.077,1,32.7553,1,0.7614,1.2,8.1841,183.8706,61.5436,1
bg,10191,10191,1.7751,1.4371,0.3827,0.5045,1.7661,27.1124,0.0149,0,21.0291,0.2638,1,31.6972,1,0,0.9,7.9241,191.6863,21.1617,4
bg,10192,10192,1.8121,1.9457,0.2015,0.3311,1.5056,26.9107,0.1155,0.25,7.5958,0.4638,0.7466,25.8322,0.125,1.86,0.9,8.9329,184.901,7.5958,4
bg,10193,10193,1.5282,0.9016,0.7966,0.1077,3.0558,27.1899,0.1676,0,5.7841,0.3073,1,37.061,1,0.2803,0.8,9.0494,110.3322,18.5484,2
bg,10194,10194,1.7475,1.7542,0.5059,0.4659,1.8081,28.3709,0.3687,0,2.3311,15.9946,1,35.0458,1,3.7432,0.9,8.7356,198.943,26.2125,4
bg,10195,10195,1.68,2.7053,0.5591,0.6031,1.6706,23.4952,0.009,8.00E-04,36.5875,1.3191,0.9992,35.3692,1,0.4443,1.2,8.2492,236.3199,73.6465,4
bg,10196,10196,1.61,2.3685,0.3691,0.1836,2.5131,25.7786,0.1981,0,7.5564,3.3008,0.9703,31.5505,1,0.4395,1.2,8.1069,188.0089,28.6066,1
bg,10197,10197,1.4679,0.9997,0.4297,0.2135,2.6626,24.6559,1.5012,0.7796,2.9146,0.2231,0.2204,20,0.2245,0.5734,1.5,11.0792,202.4086,3.7316,1
bg,10198,10198,1.73,1.8768,0.6728,0.731,1.756,29.0923,0.2704,0,9.9358,1.3513,1,33.9883,1,0,0.9,8.553,194.2439,71.1718,4
bg,10199,10199,1.67,2.1597,0.5863,0.1454,2.4336,28.0082,1.9815,0.789,0.5376,268.9616,0.1415,27.8143,0.7044,0.8844,0.9773,9.1539,176.5844,37.73,1
bg,10200,10200,1.6764,1.8521,0.3563,0.3066,1.2769,24.5895,0.0264,0,11.941,5.1955,1,27.1107,1,0.6698,1.2,8.2866,212.1526,47.087,4
bg,10201,10201,1.81,1.1344,0.47,0.0114,2.9902,31.1,8.9709,0.8856,0.0803,0.5078,0.0894,16.3905,0.2436,2.1154,1.4,14.4928,76.6434,0.2838,3
bg,10202,10202,1.57,1.425,0.4314,0.0709,2.9279,26.85,2.3265,0.7115,1.2941,2.8085,0.0384,28.52,0.5653,1.6256,0.8584,9.5575,117.2336,6.7466,3
bg,10203,10203,1.8362,2.2747,0.1857,0.2747,1.618,28.1377,0.0011,0,33.1196,0.4831,1,22.0377,1,0,0.9,8.3178,177.1318,47.9397,4
bg,10204,10204,1.5376,1.6156,0.4303,0.4386,0.8802,20.1568,0.329,0,6.5541,0.7846,1,14.0107,1,2.6099,1.2,9.4363,232.1458,9.7428,4
bg,10205,10205,1.56,3.5861,0.3618,0.1318,2.5831,26.5115,0.1373,0.1369,9.0054,0.5867,0.7652,21.7017,0.8475,0.1545,0.9,8.6085,156.4083,9.0054,1
bg,10206,10206,1.61,2.5931,0.1291,0.5746,3.0955,30.1604,3.2233,0.9135,1.0713,1.8224,0.0865,26,0.0181,0.3532,1,11.8719,71.1042,1.8843,2
bg,10207,10207,1.5615,1.3393,0.7726,0.0472,3,28.6849,3.7982,0,0.1885,11.0267,1,34.1061,1,1.2661,0.8981,11.4568,95.2615,10.418,2
bg,10208,10208,1.6583,1.4509,0.8041,1.0075,1.5317,24.8792,0.0355,0,17.8927,0.6442,1,34.6486,1,0.6704,1.2,8.1157,222.1495,25.6599,4
bg,10209,10209,1.59,1.7462,0.3703,0.1614,2.5549,26.5967,0.0833,0,2.5591,3.3953,1,32.2934,1,1.0437,1.2,8.0491,177.1057,29.7276,1
bg,10210,10210,1.8968,1.9904,0.0992,0.1491,1.9153,29.9368,0.293,9.00E-04,3.5901,17.1371,0.9991,24.6961,0.9998,0.4125,0.9,8.8566,156.2568,19.6788,4
bg,10211,10211,1.6876,2.173,0.0914,0.7061,2.9,29.5581,2.136,0.7273,1.0124,0.1721,0.0506,24,0.0526,0,0.9,11.4811,87.8333,3.1959,2
bg,10212,10212,1.71,3.3639,0.3533,0.0748,2.4522,29.3669,3.1573,0,1.3944,0.2032,0.0199,20,0.0339,0,1,10.5917,107.0795,1.3944,1
bg,10213,10213,1.6753,1.4963,0.51,0.1171,2.8827,28.1024,1.1178,0.0323,1.9772,1.3167,0.5841,25.8818,0.5542,2.2006,0.9,10.3793,107.2686,1.9772,3
bg,10214,10214,1.849,1.6662,0.215,0.1202,1.4672,29.3434,1.1075,0.572,0.671,0.5418,0.1735,25.5695,0.1163,0,0.9,9.8616,166.1661,9.3529,4
bg,10215,10215,1.68,1.5689,0.5943,0.1371,2.4451,28.3591,3.0421,0.8958,0.4002,7.5246,0.0273,22,0.0868,1.0951,0.9,12.2493,147.9693,23.1062,1
bg,10216,10216,1.7181,2.6971,0.3566,0.0764,2.4468,29.1751,1.8127,0,1.2088,3.6087,1,20.93,1,1.6467,0.8,10.482,111.5462,2.3432,1
bg,10217,10217,1.71,1.2632,0.4134,0.0375,3.0284,29.7,4.0961,0.8939,0.4983,28.7849,0.0971,22.0457,0.2185,1.0917,0.8167,11.538,91.1944,3.637,3
bg,10218,10218,1.57,1.1778,0.1521,0.9099,2.3969,27.3194,1.5723,0.0234,1.6295,0.7053,0.6126,24.7154,0.1796,1.5826,0.9,11.1317,109.6607,1.6959,3
bg,10219,10219,1.8,1.6142,0.442,0.0191,3.1839,30.9,8.8751,0.6173,0.1307,0.4184,0.0015,17,0,0.0841,1.3,14.724,78,0.7899,3
bg,10220,10220,1.71,1.6971,0.8018,0.0534,2.4972,29.2583,1.7172,0.8889,0.9264,1.2572,0.082,24.4282,0.1339,2.6712,0.9,10.939,118.4449,4.2534,1
bg,10221,10221,1.73,3.1173,0.5207,0.0872,2.4157,28.9196,0.386,0.0536,5.8413,1.4975,0.9464,30.632,0.9971,0,1.4,9.0216,164.0275,10.5914,1
bg,10222,10222,1.8599,0.705,0.1494,0.1719,1.6267,29.3489,0.0177,0.6287,17.4382,0.0866,0.2052,24.9739,1,0,0.9,8.0929,158.8078,27.0639,4
bg,10223,10223,1.4854,1.067,0.4664,0.2496,2.3394,20.8991,0.0141,0,19.2921,0.1383,1,33,1,0,1.2,8.1436,242.5679,63.2677,1
bg,10224,10224,1.9099,2.6004,0.1265,0.3498,2.046,29.8597,0.627,1,4.6885,1.3044,0,22.9338,0,0.7091,0.9,8.9347,150.7456,7.7069,4
bg,10225,10225,1.81,4.6164,0.4694,0.0139,3.2785,31.3127,8.9859,0.4026,0.0953,1.8336,0.2363,17,0.3947,0.3326,1.4,13.9394,70,0.0953,3
bg,10226,10226,1.67,2.0605,0.7149,0.2622,1.9978,28.4766,0.341,0.4428,0.3866,270.1784,0.5497,33.9722,0.9578,0.7701,1.1994,8.6208,197.7231,48.398,4
bg,10227,10227,1.7387,1.7875,0.3377,0.3634,1.2479,24.5053,0.0904,0,9.8523,1.0374,1,25.0613,1,0.6613,1.2,8.5515,220.6664,18.2878,4
bg,10228,10228,0,1.3736,0.5075,0.1274,2.8855,0,0,0,1.105,3.0329,0,27.6534,0.0168,1.2839,1.1,10.8151,120.1274,3.3193,3
bg,10229,10229,1.671,1.1143,0.3783,0.6599,1.1683,20.2762,0,0,19.9225,0.3138,1,27.1207,1,0,1.2,8.593,298.4858,32.8101,4
bg,10230,10230,1.7164,2.0083,0.311,0.2098,1.4216,27.524,0.8314,0.0468,0.428,5769.2569,0.462,21.3809,0.8209,0.6196,1.152,9.1231,212.4318,71.6484,4
bg,10231,10231,1.62,1.3631,0.445,0.075,3.0982,28.9101,3.654,0.9832,0.1591,37.492,0.0128,26.8473,0.1926,0.7283,0.9,11.6971,85.5834,3.0489,2
bg,10232,10232,1.74,2.1239,0.0697,0.2707,2.7007,30.1028,2.5985,0.9638,0.2707,1.7153,0.0134,21.3264,0.0697,0.8683,1.0128,12.1984,83.1184,0.2707,3
bg,10233,10233,1.5068,0.9483,0.4128,0.1849,2.4848,25.4303,0,0,33.6803,0.11,1,31.8931,1,0,1.2,8.1101,196.869,66.1155,1
bg,10234,10234,1.8949,0.5802,0.0839,0.1361,1.9189,29.9926,0.1387,0.1636,5.6848,0.0624,0.8327,23.1784,1,0,0.9,8.9701,150.5204,37.9015,4
bg,10235,10235,1.639,1.5654,0.4031,0.2218,2.5761,25.9985,0.5059,0.2936,3.9537,1.5967,0.6677,29.1035,0.4445,0.8736,0.9,10.3929,154.8373,7.4777,1
bg,10236,10236,1.75,3.9234,0,0.0685,2.9,30.3,6.8714,1,0.1072,0.1051,0,21,0,0,1.2,14.4562,81,0.1072,3
bg,10237,10237,1.7678,1.9848,0.391,0.2779,1.7081,27.1776,0.0271,0,16.0866,1.0011,1,31.341,1,0.145,0.9124,8.4751,191.3085,21.3759,4
bg,10238,10238,1.8099,1.3691,0.3163,0.3232,1.3229,26.2943,0.4113,0,4.44,0.3653,1,29.8171,1,2.8802,1,9.9534,190.6702,4.8396,4
bg,10239,10239,1.6,1.9802,0.4021,0.1623,2.4789,26.8307,0.127,0,4.572,43.1319,1,32.1437,1,0.0911,1.2,8.0646,203.3845,74.2641,1
bg,10240,10240,1.6795,1.6321,0.3823,0.2067,2.5604,26.0416,0.0458,0,10.0819,4.8597,1,33.2097,1,1.7602,0.9,8.8561,183.0203,37.8505,1
bg,10241,10241,1.8,1.5739,0.019,0.0185,2.4,30.4,7.6323,0.9871,0.0051,14.5519,0,17.5769,0.0043,1.501,1.2,14.6542,87.7844,0.0992,3
bg,10242,10242,1.5187,1.5416,0.8087,0.2526,3.0393,26.9175,0.3659,0,15.4312,148.0041,0.9999,35.4562,0.8593,1.1146,0.7748,10.301,125.2406,28.9794,2
bg,10243,10243,1.79,5.7928,0.037,0.2417,2.5,30.2,7.9163,0.984,0.2417,0.2896,0.016,17,0.037,0,1.2,12.7688,98,0.2417,1
bg,10244,10244,1.619,0.6428,0.3807,0.2698,2.5685,25.9104,0.3158,0.7766,6.5227,0.099,0.2234,26.0623,0.6666,1.5926,0.9,9.7507,151.9532,6.5227,1
bg,10245,10245,1.5287,1.4587,0.4037,0.1586,2.677,25.9326,0.1246,0.2603,11.7388,0.2556,0.7397,21.2626,0.7407,3.1935,0.9,8.6098,175.71,11.7388,1
bg,10246,10246,1.611,3.2448,0.391,0.2783,1.0921,24.8481,0.0585,0,23.4657,0.575,1,16,1,0,1.2,8.8165,168.2325,71.6484,4
bg,10247,10247,1.73,0.6572,0.6322,0.1002,2.4757,29.1717,0.467,0.3717,1.8874,0.0707,0.4498,29.9591,0.5,0,0.9,9.5936,144,3.7742,1
bg,10248,10248,1.5185,1.082,0.3765,0.2472,3.04,28.0695,1.4326,0,1.594,0.4514,1,34,1,0,0.9,10.8813,87.1496,2.486,2
bg,10249,10249,1.7776,2.0969,0.3417,0.2668,1.2998,26.0944,0.0229,0,16.5176,0.5804,1,31,1,0,1.2,8.2847,195.8367,44.6702,4
bg,10250,10250,1.73,1.5763,0.5098,0.0274,2.9396,29.3216,4.9233,0.473,0.9329,0.5731,0.0341,21.9241,0.0069,2.3555,1.1,12.4379,99,0.9329,3
bg,10251,10251,1.68,2.1042,0.3755,0.1328,2.6097,28.1722,0.3517,0.1762,4.1123,4.2446,0.3921,28.3645,0.8462,3.4851,0.9,8.996,136.8729,11.8881,1
bg,10252,10252,1.8,4.297,0.4813,0.0181,3.1353,30.8,8.7056,0.6129,0.0335,0.0533,0.0968,17,0.0625,0,1.3,13.6883,80,0.0454,3
bg,10253,10253,1.7,2.1553,0.7548,0.0366,2.5278,29.4,3.4404,0.2758,0.2084,12.2591,0.1637,21.2114,0.1168,1.4652,0.997,12.9587,112.6427,4.489,1
bg,10254,10254,1.55,1.6774,0.7246,0.0665,3.024,27.9796,2.5091,0.7958,0.6329,11.9816,0.1306,27.2103,0.0538,0.6026,0.9,10.1907,96.0878,3.1264,2
bg,10255,10255,1.92,1.3211,0.119,0.0878,1.8857,31,5.9133,0.7273,0.1973,0.5565,0.0827,22,0.0395,0.3444,0.9,13.0145,137,2.6026,4
bg,10256,10256,1.53,1.5498,0.3994,0.2132,2.5076,24.1227,0.0838,0,13.4404,1.9051,1,34.8204,1,0.7381,1.2,7.9064,218.6404,48.0068,1
bg,10257,10257,1.72,0.9636,0.516,0.0318,2.9346,29.0755,1.7988,0,1.1173,0.8557,1,22.1658,1,5.0076,0.8363,11.3573,102.4054,1.3792,3
bg,10258,10258,1.7396,1.8271,0.5222,0.0752,2.4177,28.9911,0.3836,0,3.832,1.4091,1,30,1,1.2525,1.4,9.3072,157.5617,6.8834,1
bg,10259,10259,1.52,1.5376,0.8101,0.2602,3.0349,26.6959,4.174,0,0.784,143.479,1,35.4255,0.855,1.075,0.774,10.2868,125.4419,25.0605,2
bg,10260,10260,1.7688,2.0583,0.3416,0.2212,1.1833,27.1962,0.9985,0.1447,1.6042,125.2539,0.8553,21.0674,0.9999,0.3809,1.2,8.5299,224.9221,52.192,4
bg,10261,10261,1.5004,1.3614,0.2304,0.1025,3.0611,28.2912,3.3978,0.2127,0.2983,47.2169,0.4707,33.6088,0.7748,0.5866,0.8631,11.029,87.1724,5.3055,2
bg,10262,10262,0,1.7389,0.5667,0.1375,2.3892,0,0,0,12.036,4.4133,0,33.3485,1,0.712,1.2,8.4608,202.5021,47.1646,1
bg,10263,10263,1.47,2.1839,0.4249,0.1376,2.6402,25.5794,0.3973,0,3.9141,2.28,1,30.6379,1,0.7118,1.2,8.8418,212.323,11.128,1
bg,10264,10264,1.64,2.0227,0.3506,0.3335,1.0306,23.5202,0.2978,0,1.5137,34.0763,1,17.7507,1,0.8552,1.2,9.2354,238.5044,32.4766,4
bg,10265,10265,1.57,1.7408,0.3592,0.1755,2.4863,25.5005,0.203,0.1364,4.6936,13.7221,0.8065,26,0.7827,1.5732,0.9,10.4786,145.7843,8.7527,1
bg,10266,10266,1.6788,2.0297,0.3299,0.3037,1.3105,25.7519,0.582,0.5153,4.9437,0.5846,0.4847,26.3417,0.2051,1.6791,1.1058,10.0571,183.2472,4.9437,4
bg,10267,10267,1.62,1.4594,0.5044,0.1312,2.8638,26.6033,0.4814,0.867,1.0908,52.8711,0.0863,27.3791,0.2788,0.8901,0.9256,10.2079,132.7282,10.8428,3
bg,10268,10268,1.8202,1.9069,0.5601,0.0982,2.3726,29.3366,0.5431,0.0196,5.5152,0.5438,0.1024,26.9972,0.3145,0.4781,0.9,9.8678,138.3941,13.486,1
bg,10269,10269,1.8167,0.9448,0.2382,0.4525,1.6721,26.8344,0.0709,0,13.2838,0.1066,1,29.2979,1,0,1,8.7459,183.8865,18.8115,4
bg,10270,10270,1.8243,2.6091,0.1833,0.2963,1.648,27.1934,0.1317,0,17.3421,1.9287,1,28.8847,1,0,1.2,8.4562,193.3766,44.857,4
bg,10271,10271,1.795,1.9449,0.3851,0.2322,1.728,28.4249,0.1829,0,2.5287,17.0672,1,30.513,1,0.296,1.134,8.2915,188.0016,28.6653,4
bg,10272,10272,1.72,1.7044,0.3588,0.0893,2.4525,29.0612,1.0764,0.0067,3.4774,0.2038,0.9866,21,1,0,0.8,10.0681,110.0569,3.4774,1
bg,10273,10273,1.55,2.0251,0.3745,0.0931,2.5329,27.3486,1.0211,0.027,0.9829,16.5737,0.4594,19.8061,0.3485,0.5434,0.9,9.1368,141.2618,22.1327,1
bg,10274,10274,1.65,0.0623,0.7767,0.0409,2.9398,29.9354,7.608,0.893,0.324,0.1151,0.0916,24,0.2105,2.1987,1.4,14.4965,71.0303,61.2063,2
bg,10275,10275,1.64,1.9559,0.8257,0.837,1.4694,24.361,0.0019,0,39.1459,0.3349,1,33,1,0,1.2,8.1069,216.9977,39.1459,4
bg,10276,10276,1.55,1.1139,0.7169,0.0632,3.0228,27.7436,1.0642,0.5553,1.4668,0.5921,0.0046,26.7765,0.0612,0,0.9,10.7734,97.003,1.4668,2
bg,10277,10277,1.5705,1.1795,0.4024,0.3818,0.9208,21.7724,0.2358,0.5045,7.4556,0.159,0.4807,13.2077,0,1.8602,1.2,9.4072,195.1217,8.7836,4
bg,10278,10278,1.8234,1.9546,0.1263,0.2895,1.4913,27.1901,0.1235,1,9.4322,0.8577,0,25.5451,0,0.1083,0.9,8.6358,178.9617,12.7858,4
bg,10279,10279,1.8695,1.7592,0.5047,0.0563,2.382,30.1807,1.0744,0.0892,1.1882,3.0561,0.8916,24.775,0.9771,1.3701,0.9,10.4974,131.9008,21.4792,1
bg,10280,10280,1.7764,1.8734,0.3932,0.2328,1.7009,28.0848,0.0765,0.0571,10.532,0.4728,0.9429,29.4437,0.752,0,0.9,8.7775,184.7179,54.605,4
bg,10281,10281,0,1.7096,0.4687,0.0557,2.3874,0,0,0,0.8355,7.3335,0,19.1108,0.0121,0.6345,0.8,10.8808,126.6866,3.9916,1
bg,10282,10282,1.65,1.7375,0.4438,0.0696,2.8938,27.7537,0.6746,0.1922,2.3358,8.4963,0.5529,26.3783,0.5131,1.6007,0.9,9.3805,112.5863,23.0769,3
bg,10283,10283,1.5516,1.5886,0.3983,0.3049,2.5035,20.6856,0,0,38.0143,0.3431,1,34.7093,1,0,1.2,8.6099,235.7019,39.3837,1
bg,10284,10284,1.8676,2.2309,0.1551,0.1605,1.6104,29.5873,0.1541,0.4251,1.5587,104.476,0.3502,24.9323,0.1832,0.7152,0.9,9.3866,157.2358,28.1479,4
bg,10285,10285,1.6,1.99,0.3724,0.137,2.5509,27.2475,0.1078,0,3.5422,16.4209,1,31.3598,1,0.2908,1.1979,8.1318,173.8488,39.1154,1
bg,10286,10286,1.59,1.8801,0.3598,0.1473,2.5018,26.4697,0.1741,0.5029,0.7639,110.52,0.1474,26.5457,0.5034,1.1436,0.9,9.9611,137.5765,15.6453,1
bg,10287,10287,1.6277,1.4464,0.439,0.0548,2.934,28.1502,1.5836,0.1235,1.9161,0.534,0.2817,23.0596,0.2439,2.5839,0.9,11.0702,105.428,3.9247,3
bg,10288,10288,1.5105,1.2014,0.7433,0.0652,3.0379,27.7959,3.1741,0.8551,0.5942,5.6702,0.0641,30.4847,0.1394,0.9503,0.9,11.2388,99.4772,3.6941,2
bg,10289,10289,1.7219,2.0908,0.5398,0.6257,1.7394,26.8991,0.0487,0,10.6648,3.6622,1,36.7303,1,0.7381,0.9,8.0891,216.2747,37.3095,4
